ID,Last Name,First Name,Title,Department,Phone,Extension,E-mail,Start Date,End Date,UDF0,UDF1,UDF2,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20,UDF21,UDF22,UDF23,UDF24,UDF25,UDF26,UDF27,UDF28,UDF29,UDF30,UDF31,UDF32,UDF33,UDF34
9380,Conway,Don,"EVP, CFO and CAO",Accounting,555-678-9000,9380.0,don.conway@initec.com,,,630,Winston Abdon,,,,,,,,,,,,,@DonConway,,,,,,,,,,,,,,,,,,,,
9381,Frances,Donna,Rescission Recon Underwriter,Finance,555-678-9000,9381.0,donna.frances@initec.com,,,630,Winston Abdon,,,,,,,,,,,,,@DonnaFrances,,,,,,,,,,,,,,,,,,,,
9382,Geffre,Eddie,Rescission Recon Underwriter,Finance,555-678-9000,9382.0,eddie.geffre@initec.com,,,630,Winston Abdon,,,,,,,,,,,,,@EddieGeffre,,,,,,,,,,,,,,,,,,,,
9383,Hudson,Gail,CWR - Agency/Leased Employee,Finance,555-678-9000,9383.0,gail.hudson@initec.com,,,630,Winston Abdon,,,,,,,,,,,,,@GailHudson,,,,,,,,,,,,,,,,,,,,
9384,Jensen,George,"Manager, Accounts Payable",Finance,555-678-9000,9384.0,george.jensen@initec.com,,,630,Winston Abdon,,,Contractor,,,,,,,,,,@GeorgeJensen,,,,,,,,,,,,,,,,,,,,
9385,Leonard,Gina,Temporary Worker,Finance,555-678-9000,9385.0,gina.leonard@initec.com,,,630,Winston Abdon,,,FTE,,,,,,,,,,@GinaLeonard,,,,,,,,,,,,,,,,,,,,
9386,Gerdes,Ginnie,CWR - Agency/Leased Employee,Finance,555-678-9000,9386.0,ginnie.gerdes@initec.com,,,630,Winston Abdon,,,FTE,,,,,,,,,,@GinnieGerdes,,,,,,,,,,,,,,,,,,,,
9387,Hayes,Gloria,"Manager, Revenue",Finance,555-678-9000,9387.0,gloria.hayes@initec.com,,,630,Winston Abdon,,,FTE,,,,,,,,,,@GloriaHayes,,,,,,,,,,,,,,,,,,,,
9388,Baisas,Greg,"Sr. Director, Asst Treasurer",Finance,555-678-9000,9388.0,greg.baisas@initec.com,,,630,Winston Abdon,,,Contractor,,,,,5/1/2016,,,,,@GregBaisas,,,,,,,,,,,,,,,,,,,,
9389,Tan,Greg,Sr. Financial Reporting Analys,Sales,555-678-9000,9389.0,greg.tan@initec.com,,,630,Winston Abdon,,,,,,,,,,,,,@GregTan,,,,,,,,,,,,,,,,,,,,
9390,Rocha,Jan,Rescission Recon Underwriter,Finance,555-678-9000,9390.0,jan.rocha@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@JanRocha,,,,,,,,,,,,,,,,,,,,
9391,Goel,Jesse,"Sr. Director, SEC, Stat Rptg",IT,555-678-9000,9391.0,jesse.goel@initec.com,,,660,Winston Abdon,,,FTE,,,,,,,,,,@JesseGoel,,,,,,,,,,,,,,,,,,,,
9392,DeSilva,Jim,"Supervisor, Rescission Recon",Finance,555-678-9000,9392.0,jim.desilva@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@JimDeSilva,,,,,,,,,,,,,,,,,,,,
9393,Gray,Judy,Accountant II,Finance,555-678-9000,9393.0,judy.gray@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@JudyGray,,,,,,,,,,,,,,,,,,,,
9394,Williams,Julia,CWR - Agency/Leased Employee,Finance,555-678-9000,9394.0,julia.williams@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@JuliaWilliams,,,,,,,,,,,,,,,,,,,,
9395,Young,Julie,"Manager, Corporate Accounting",Finance,555-678-9000,9395.0,julie.young@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@JulieYoung,,,,,,,,,,,,,,,,,,,,
9396,Archie,Karen,Accountant II,Finance,555-678-9000,9396.0,karen.archie@initec.com,,,660,Winston Abdon,,,Other,,,,,4/11/2016,,,,,@KarenArchie,,,,,,,,,,,,,,,,,,,,
9397,Zhang,Karen,Executive Assistant II,Human Resources,555-678-9000,9397.0,karen.zhang@initec.com,,,660,Winston Abdon,Fire Warden,,,,,,,,,,,,@KarenZhang,,,,,,,,,,,,,,,,,,,,
9398,Perata,Kevin,"Director, US MI Controller",Finance,555-678-9000,9398.0,kevin.perata@initec.com,,,660,Winston Abdon,,,FTE,,,,,,,,,,@KevinPerata,,,,,,,,,,,,,,,,,,,,
9399,Donoven,Kosta,"Director, Invst Rel Corp Cap",Finance,555-678-9000,9399.0,kosta.donoven@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@KostaDonoven,,,,,,,,,,,,,,,,,,,,
9400,Lim,Krystal,Accountant IV,IT,555-678-9000,9400.0,krystal.lim@initec.com,,,660,Winston Abdon,First Aid,,,,,,,,,,,,@KrystalLim,,,,,,,,,,,,,,,,,,,,
9401,Quick,Laura,Accountant IV,Finance,555-678-9000,9401.0,laura.quick@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@LauraQuick,,,,,,,,,,,,,,,,,,,,
9402,Lofe,Lauren,Assist to Bus Unit Chief,Finance,555-678-9000,9402.0,lauren.lofe@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@LaurenLofe,,,,,,,,,,,,,,,,,,,,
9403,Beagles,LeiWey,"Director, Rating Agency Analys",Sales,555-678-9000,9403.0,leiwey.beagles@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@LeiWeyBeagles,,,,,,,,,,,,,,,,,,,,
9404,DeMartini-Dalpiaz,Leslie,"VP, Credit Resolutions",Finance,555-678-9000,9404.0,leslie.demartini-dalpiaz@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@LeslieDeMartini-Dalpiaz,,,,,,,,,,,,,,,,,,,,
9405,Eichhorn,Liz,Accountant IV,Finance,555-678-9000,9405.0,liz.eichhorn@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@LizEichhorn,,,,,,,,,,,,,,,,,,,,
9406,Witbeck,Mariko,Accountant IV,Finance,555-678-9000,9406.0,mariko.witbeck@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@MarikoWitbeck,,,,,,,,,,,,,,,,,,,,
9407,Taylor,Marilyn,Underwriting Ops Coordinator,Finance,555-678-9000,9407.0,marilyn.taylor@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@MarilynTaylor,,,,,,,,,,,,,,,,,,,,
9408,Jeter,Marina,"Manager, Statutory Compliance",Finance,555-678-9000,9408.0,marina.jeter@initec.com,,,660,Winston Abdon,,,,,,,,,,,,,@MarinaJeter,,,,,,,,,,,,,,,,,,,,
9409,Acero,Marissa,Junior Lead (Accounts Payable),Accounting,555-678-9000 x456,9409.0,marissa.acero@initec.com,,,660,Winston Abdon,First Aid,,Offsite,Move Coord,,Don't talk to her before 9am,98722,4/11/2016,12/31/2019,6346,Yes,Complains about Temp all the time,@MarissaAcero,,,,No,,,,,,,,,,,,,,,,
9410,Bettencourt,Martha,Investigations Support Spec II,Finance,555-678-9000,9410.0,martha.bettencourt@initec.com,,,660,Winston Abdon,,,Other,,,,,,,,Yes,,@MarthaBettencourt,,,,,,,,,,,,,,,,,,,,
9411,Lassagne,Mary,Rescission Recon Underwriter,Finance,555-678-9000,9411.0,mary.lassagne@initec.com,,,660,Winston Abdon,,,FTE,,,,,,,,,,@MaryLassagne,,,,,,,,,,,,,,,,,,,,
9412,Hoover,Mayda,Accounts Payable Associate I,Finance,555-678-9000,9412.0,mayda.hoover@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@MaydaHoover,,,,,,,,,,,,,,,,,,,,
9413,Bagdadlian,Michelle,CWR - Agency/Leased Employee,Finance,555-678-9000,9413.0,michelle.bagdadlian@initec.com,,,680,Winston Abdon,,,Contractor,,,,,5/1/2016,,,,,@MichelleBagdadlian,,,,,,,,,,,,,,,,,,,,
9414,Johnson,Noel,Tax Accountant IV,Finance,555-678-9000,9414.0,noel.johnson@initec.com,,,680,Winston Abdon,,,FTE,,,,,,,,,,@NoelJohnson,,,,,,,,,,,,,,,,,,,,
9415,Remers,Peg,CWR - Vendor Employee,IT,555-678-9000,9415.0,peg.remers@initec.com,,,680,Winston Abdon,Fire Warden,,,,,,,,,,,,@PegRemers,,,,,,,,,,,,,,,,,,,,
9416,Shepler,Pete,Rescission Recon Underwriter,Human Resources,555-678-9000,9416.0,pete.shepler@initec.com,,,680,Winston Abdon,,,Contractor,,,,,,,,,,@PeteShepler,,,,,,,,,,,,,,,,,,,,
9417,Macmillan,Polina,Accountant II,Finance,555-678-9000,9417.0,polina.macmillan@initec.com,,,680,Winston Abdon,,,Contractor,,,,,,,,,,@PolinaMacmillan,,,,,,,,,,,,,,,,,,,,
9418,Catalan,Quentelle,Accounts Payable Associate II,Finance,555-678-9000,9418.0,quentelle.catalan@initec.com,,,680,Winston Abdon,,,,,Meatatarian,,,,,,,,@QuentelleCatalan,,,,,,,,,,,,,,,,,,,,
9419,Seuss,Ranti,Statutory Accountant III,Finance,555-678-9000,9419.0,ranti.seuss@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@RantiSeuss,,,,,,,,,,,,,,,,,,,,
9420,Kyle,Rebecca,CWR - Agency/Leased Employee,Finance,555-678-9000,9420.0,rebecca.kyle@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@RebeccaKyle,,,,,,,,,,,,,,,,,,,,
9421,Kaparski,Rena,Sr. Financial Reporting Analys,Finance,555-678-9000,9421.0,rena.kaparski@initec.com,,,680,Winston Abdon,Fire Warden,,,,,,,,,,,,@RenaKaparski,,,,,,,,,,,,,,,,,,,,
9422,Rego,Ruben,Accountant I,Finance,555-678-9000,9422.0,ruben.rego@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@RubenRego,,,,,,,,,,,,,,,,,,,,
9423,Joyce,Sandy,Rescission Recon Underwriter,IT,555-678-9000,9423.0,sandy.joyce@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@SandyJoyce,,,,,,,,,,,,,,,,,,,,
9424,Huerta,Sherese,Investigations Support Spec II,Sales,555-678-9000,9424.0,sherese.huerta@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@ShereseHuerta,,,,,,,,,,,,,,,,,,,,
9425,Frederickson,Shuntel,Tax Specialist I,Finance,555-678-9000,9425.0,shuntel.frederickson@initec.com,,,680,Winston Abdon,First Aid,,,,,,,,,,,,@ShuntelFrederickson,,,,,,,,,,,,,,,,,,,,
9426,Traynor,Stephanne,Tax Accountant III,Finance,555-678-9000,9426.0,stephanne.traynor@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@StephanneTraynor,,,,,,,,,,,,,,,,,,,,
9427,Katkov,Steve,Chairman & CEO - TPG,Finance,555-678-9000,9427.0,steve.katkov@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@SteveKatkov,,,,,,,,,,,,,,,,,,,,
9428,Karmaniolas,Steven,"AVP, Rtg Agncy & Corp Cap Mgmt",Finance,555-678-9000,9428.0,steven.karmaniolas@initec.com,,,680,Winston Abdon,,,,,,,,,,,,,@StevenKarmaniolas,,,,,,,,,,,,,,,,,,,,
9429,Wang,Teri,CWR - Agency/Leased Employee,Finance,555-678-9000,9429.0,teri.wang@initec.com,,,680,Winston Abdon,,,Contractor,,,,,,,,,,@TeriWang,,,,,,,,,,,,,,,,,,,,
9430,Akande,Tina,Statutory Accountant II,Finance,555-678-9000,9430.0,tina.akande@initec.com,,,680,Winston Abdon,Fire Warden,,,Move Coord,Gluten free,Needs type 2 Ergo chair for bad back,2758934,4/11/2016,12/31/2019,7876,Yes,,@TinaAkande,,,,,,,,,,,,,,,,,,,,
9431,McIntosh,Tom,GSVP Chief Acctg Off & Corp Cn,Finance,555-678-9000,9431.0,tom.mcintosh@initec.com,,,690,Winston Abdon,,,Contractor,,,,,,,,,,@TomMcIntosh,,,,,,,,,,,,,,,,,,,,
9432,Ninh,Tony,Statutory Accountant III,Sales,555-678-9000,9432.0,tony.ninh@initec.com,,,690,Winston Abdon,,,Contractor,,,,,,,,,,@TonyNinh,,,,,,,,,,,,,,,,,,,,
9433,Wiegand,Tony,"EVP, Chief Risk Officer",Finance,555-678-9000,9433.0,tony.wiegand@initec.com,,,690,Winston Abdon,,,,,,,,,,,,,@TonyWiegand,,,,,,,,,,,,,,,,,,,,
9434,Tealdi,Victor,Accounts Payable Associate II,Finance,555-678-9000,9434.0,victor.tealdi@initec.com,,,690,Winston Abdon,,,,,,,,,,,,,@VictorTealdi,,,,,,,,,,,,,,,,,,,,
9435,Abdon,Winston,Accountant IV,IT,555-678-9000,9435.0,winston.abdon@initec.com,,,690,Winston Abdon,First Aid,,Intern,Move Coord,Vegetarian,239487,23802,4/11/2016,12/31/2019,,,,@WinstonAbdon,,,,No,,,,,,,,,,,,,,,,
9436,Cook,Anne,Researcher,Genetics,555-678-9000,9436.0,anne.cook@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@AnneCook,,,,,,,,,,,,,,,,,,,,
9437,Whipp,Carla,Researcher,Genetics,555-678-9000,9437.0,carla.whipp@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@CarlaWhipp,,,,,,,,,,,,,,,,,,,,
9438,Stemple,Charles,Senior Scientist,Genetics,555-678-9000,9438.0,charles.stemple@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@CharlesStemple,,,,,,,,,,,,,,,,,,,,
9439,Yadav,Darren,Senior Scientist,Genetics,555-678-9000,9439.0,darren.yadav@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@DarrenYadav,,,,,,,,,,,,,,,,,,,,
9440,Wombwell,David,Researcher,Finance,555-678-9000,9440.0,david.wombwell@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@DavidWombwell,,,,,,,,,,,,,,,,,,,,
9441,Steward,David,Senior Scientist,Sales,555-678-9000,9441.0,david.steward@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@DavidSteward,,,,,,,,,,,,,,,,,,,,
9442,Wright,Derek,Researcher,Genetics,555-678-9000,9442.0,derek.wright@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@DerekWright,,,,,,,,,,,,,,,,,,,,
9443,Logan,Derek,Senior Scientist,Genetics,555-678-9000,9443.0,derek.logan@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@DerekLogan,,,,,,,,,,,,,,,,,,,,
9444,Robles,Enrica,Researcher,Finance,555-678-9000,9444.0,enrica.robles@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@EnricaRobles,,,,,,,,,,,,,,,,,,,,
9445,Adams,Gavin,Senior Researcher,Human Resources,555-678-9000,9445.0,gavin.adams@initec.com,,,700,Charles Stemple,First Aid,,Onsite,Building Captain,Vegetarian,"36"" desk height",63247,4/11/2016,12/31/2019,63,Yes,,@GavinAdams,,,,,,,,,,,,,,,,,,,,
9446,Memari,Jeanne,Researcher,Genetics,555-678-9000,9446.0,jeanne.memari@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@JeanneMemari,,,,,,,,,,,,,,,,,,,,
9447,Sealy,Keren,Visiting Faculty,IT,555-678-9000,9447.0,keren.sealy@initec.com,,,700,Charles Stemple,,,,,,,,,,,,,@KerenSealy,,,,,,,,,,,,,,,,,,,,
9448,Lloyd,Mark,Senior Scientist,Genetics,555-678-9000,9448.0,mark.lloyd@initec.com,,,740,Charles Stemple,,,FTE,,,,,,,,,,@MarkLloyd,,,,,,,,,,,,,,,,,,,,
9449,Busch-Nentwich,Pentao,Senior Scientist,Genetics,555-678-9000,9449.0,pentao.busch-nentwich@initec.com,,,740,Charles Stemple,,,,,,,,,,,,,@PentaoBusch-Nentwich,,,,,,,,,,,,,,,,,,,,
9450,Carss,Samantha,Visiting Faculty,Genetics,555-678-9000,9450.0,samantha.carss@initec.com,,,740,Charles Stemple,Fire Warden,,,,,,,,,,,,@SamanthaCarss,,,,,,,,,,,,,,,,,,,,
9451,Skarnes,Theodore,Researcher,Genetics,555-678-9000,9451.0,theodore.skarnes@initec.com,,,740,Charles Stemple,,,,,,,,,,,,,@TheodoreSkarnes,,,,,,,,,,,,,,,,,,,,
9452,Liu,Vijay,Senior Scientist,Genetics,555-678-9000,9452.0,vijay.liu@initec.com,,,740,Charles Stemple,,,,,,,,,,,,,@VijayLiu,,,,,,,,,,,,,,,,,,,,
9453,Matthews,William,Researcher,Genetics,555-678-9000,9453.0,william.matthews@initec.com,,,740,Charles Stemple,,,,,,,,,,,,,@WilliamMatthews,,,,,,,,,,,,,,,,,,,,
9454,Hendl,Abbie,Vice President,Sales,555-678-9000,9454.0,abbie.hendl@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@AbbieHendl,,,,,,,,,,,,,,,,,,,,
9455,White,Aimee,Executive Vice President,Healthcare,555-678-9000,9455.0,aimee.white@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@AimeeWhite,,,,,,,,,,,,,,,,,,,,
9456,Shiba,Alex,Assistant Account Executive,Accounting,555-678-9000,9456.0,alex.shiba@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@AlexShiba,,,,,,,,,,,,,,,,,,,,
9457,Finnegan,Alexandra,Assistant Account Executive,Healthcare,555-678-9000,9457.0,alexandra.finnegan@initec.com,,,800,Abbie Hendl,,,Contractor,,,,,,,,,,@AlexandraFinnegan,,,,,,,,,,,,,,,,,,,,
9458,Rotchstein,Alison,Senior Account Executive,Finance,555-678-9000,9458.0,alison.rotchstein@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@AlisonRotchstein,,,,,,,,,,,,,,,,,,,,
9459,Torres,Amy,Senior Vice President,Healthcare,555-678-9000,9459.0,amy.torres@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@AmyTorres,,,,,,,,,,,,,,,,,,,,
9460,Benjamin,Andrew,Executive Assistant,Human Resources,555-678-9000,9460.0,andrew.benjamin@initec.com,,,800,Abbie Hendl,,,Other,,,,,,,,,,@AndrewBenjamin,,,,,,,,,,,,,,,,,,,,
9461,Caruso,Anne,Account Executive,Healthcare,555-678-9000,9461.0,anne.caruso@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@AnneCaruso,,,,,,,,,,,,,,,,,,,,
9462,Nielsen,Anne,Executive Assistant,IT,555-678-9000,9462.0,anne.nielsen@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@AnneNielsen,,,,,,,,,,,,,,,,,,,,
9463,Gerver,Arleen,Vice President,Healthcare,555-678-9000,9463.0,arleen.gerver@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@ArleenGerver,,,,,,,,,,,,,,,,,,,,
9464,Delinski,Armand,Executive Vice President,Healthcare,555-678-9000,9464.0,armand.delinski@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@ArmandDelinski,,,,,,,,,,,,,,,,,,,,
9465,Cogan,Beth,Account Supervisor,Healthcare,555-678-9000,9465.0,beth.cogan@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@BethCogan,,,,,,,,,,,,,,,,,,,,
9466,Barton,Blair,Account Supervisor,Healthcare,555-678-9000,9466.0,blair.barton@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@BlairBarton,,,,,,,,,,,,,,,,,,,,
9467,Hutchinson,Brianna,Vice President,Accounting,555-678-9000,9467.0,brianna.hutchinson@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@BriannaHutchinson,,,,,,,,,,,,,,,,,,,,
9468,Moser,Brianna,Assistant Account Executive,Healthcare,555-678-9000,9468.0,brianna.moser@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@BriannaMoser,,,,,,,,,,,,,,,,,,,,
9469,Hackel,Bruce,General Manager,Sales,555-678-9000,9469.0,bruce.hackel@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@BruceHackel,,,,,,,,,,,,,,,,,,,,
9470,Walsh,Caitlin,Account Supervisor,Healthcare,555-678-9000,9470.0,caitlin.walsh@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@CaitlinWalsh,,,,,,,,,,,,,,,,,,,,
9471,O'Donnell,Cassandra,Account Executive,Healthcare,555-678-9000,9471.0,cassandra.o'donnell@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@CassandraO'Donnell,,,,,,,,,,,,,,,,,,,,
9472,Xenakis,Catherine,Vice President,IT,555-678-9000,9472.0,catherine.xenakis@initec.com,,,800,Abbie Hendl,,,,,,,,,,,,,@CatherineXenakis,,,,,,,,,,,,,,,,,,,,
9473,Mayer,Catherine,Senior Account Executive,Healthcare,555-678-9000,9473.0,catherine.mayer@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@CatherineMayer,,,,,,,,,,,,,,,,,,,,
9474,Volz,Chris,Vice President,Healthcare,555-678-9000,9474.0,chris.volz@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@ChrisVolz,,,,,,,,,,,,,,,,,,,,
9475,Mansbach,Christina,Account Executive,Healthcare,555-678-9000,9475.0,christina.mansbach@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@ChristinaMansbach,,,,,,,,,,,,,,,,,,,,
9476,Hayes,Christopher,Executive Assistant,Healthcare,555-678-9000,9476.0,christopher.hayes@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@ChristopherHayes,,,,,,,,,,,,,,,,,,,,
9477,Mulligan,Cindy,Assistant Account Executive,Healthcare,555-678-9000,9477.0,cindy.mulligan@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@CindyMulligan,,,,,,,,,,,,,,,,,,,,
9478,Hollins,Clotilde,Vice President,Healthcare,555-678-9000,9478.0,clotilde.hollins@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@ClotildeHollins,,,,,,,,,,,,,,,,,,,,
9479,Schrager,Colleen,Account Supervisor,Healthcare,555-678-9000,9479.0,colleen.schrager@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@ColleenSchrager,,,,,,,,,,,,,,,,,,,,
9480,Marcus,Cuyler,Vice President,Healthcare,555-678-9000,9480.0,cuyler.marcus@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@CuylerMarcus,,,,,,,,,,,,,,,,,,,,
9481,Houze,Daisy,Executive Assistant,Healthcare,555-678-9000,9481.0,daisy.houze@initec.com,,,810,Abbie Hendl,First Aid,,,,,,,,,,,,@DaisyHouze,,,,,,,,,,,,,,,,,,,,
9482,Arnst,David,Executive Vice President,Healthcare,555-678-9000,9482.0,david.arnst@initec.com,,,810,Abbie Hendl,,,Other,,,,,4/11/2016,,,,,@DavidArnst,,,,,,,,,,,,,,,,,,,,
9483,Barreto,David,Senior Account Executive,Healthcare,555-678-9000,9483.0,david.barreto@initec.com,,,810,Abbie Hendl,,,Contractor,,,,,,,,Yes,,@DavidBarreto,,,,,,,,,,,,,,,,,,,,
9484,Campbell,Dayna,Administrative Assistant,Accounting,555-678-9000,9484.0,dayna.campbell@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@DaynaCampbell,,,,,,,,,,,,,,,,,,,,
9485,Donnelly,Diana,Senior Account Supervisor,Healthcare,555-678-9000,9485.0,diana.donnelly@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@DianaDonnelly,,,,,,,,,,,,,,,,,,,,
9486,Tendy,Diana,Account Supervisor,Accounting,555-678-9000,9486.0,diana.tendy@initec.com,,,810,Abbie Hendl,,,,,,,,,,,,,@DianaTendy,,,,,,,,,,,,,,,,,,,,
9487,Lin,Donna,Executive Vice President,Healthcare,555-678-9000,9487.0,donna.lin@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@DonnaLin,,,,,,,,,,,,,,,,,,,,
9488,Pihlquist,Ellie,Senior Vice President,Healthcare,555-678-9000,9488.0,ellie.pihlquist@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@ElliePihlquist,,,,,,,,,,,,,,,,,,,,
9489,Lauer,Elliot,Vice President,Healthcare,555-678-9000,9489.0,elliot.lauer@initec.com,,,820,Abbie Hendl,Fire Warden,,,,,,,,,,,,@ElliotLauer,,,,,,,,,,,,,,,,,,,,
9490,Silver,Elysia,Account Executive,Healthcare,555-678-9000,9490.0,elysia.silver@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@ElysiaSilver,,,,,,,,,,,,,,,,,,,,
9491,Haas,Emily,Senior Manager,Healthcare,555-678-9000,9491.0,emily.haas@initec.com,,,820,Abbie Hendl,First Aid,,,,,,,,,,,,@EmilyHaas,,,,,,,,,,,,,,,,,,,,
9492,Picarello,Emily,Vice President,Healthcare,555-678-9000,9492.0,emily.picarello@initec.com,,,820,Abbie Hendl,First Aid,,,,,,,,,,,,@EmilyPicarello,,,,,,,,,,,,,,,,,,,,
9493,McCormack,Erin,Senior Account Executive,Healthcare,555-678-9000,9493.0,erin.mccormack@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@ErinMcCormack,,,,,,,,,,,,,,,,,,,,
9494,Patton,Gigi,Vice President,Healthcare,555-678-9000,9494.0,gigi.patton@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@GigiPatton,,,,,,,,,,,,,,,,,,,,
9495,Fontaine,Glynis,Vice President,Healthcare,555-678-9000,9495.0,glynis.fontaine@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@GlynisFontaine,,,,,,,,,,,,,,,,,,,,
9496,Edery,Graham,Assistant Account Executive,Healthcare,555-678-9000,9496.0,graham.edery@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@GrahamEdery,,,,,,,,,,,,,,,,,,,,
9497,Oliver,Heather,Account Executive,Healthcare,555-678-9000,9497.0,heather.oliver@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@HeatherOliver,,,,,,,,,,,,,,,,,,,,
9498,Stokes,Janelle,Assistant Account Executive,Healthcare,555-678-9000,9498.0,janelle.stokes@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JanelleStokes,,,,,,,,,,,,,,,,,,,,
9499,Ringler,Janice,Chief Quality Officer,Human Resources,555-678-9000,9499.0,janice.ringler@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JaniceRingler,,,,,,,,,,,,,,,,,,,,
9500,Pfahler,Jeff,Senior Vice President,Healthcare,555-678-9000,9500.0,jeff.pfahler@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JeffPfahler,,,,,,,,,,,,,,,,,,,,
9501,Goldenberg,Jennifer,Account Supervisor,Finance,555-678-9000,9501.0,jennifer.goldenberg@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JenniferGoldenberg,,,,,,,,,,,,,,,,,,,,
9502,Peterkin,Jennifer,Executive Vice President,Healthcare,555-678-9000,9502.0,jennifer.peterkin@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JenniferPeterkin,,,,,,,,,,,,,,,,,,,,
9503,Sharkey,Jennifer,Senior Account Supervisor,Healthcare,555-678-9000,9503.0,jennifer.sharkey@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JenniferSharkey,,,,,,,,,,,,,,,,,,,,
9504,Ford,Jenny,Quality Coordinator,Healthcare,555-678-9000,9504.0,jenny.ford@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JennyFord,,,,,,,,,,,,,,,,,,,,
9505,Dieter,Jessica,Senior Media Supervisor,Healthcare,555-678-9000,9505.0,jessica.dieter@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JessicaDieter,,,,,,,,,,,,,,,,,,,,
9506,Molendyke,Jessica,Account Executive,Healthcare,555-678-9000,9506.0,jessica.molendyke@initec.com,,,820,Abbie Hendl,,,,,,,,,,,,,@JessicaMolendyke,,,,,,,,,,,,,,,,,,,,
